Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
15351.0,5,7,1753.04,5,4,4,13,🏆 VIP
15352.0,184,1,114.95,1,1,1,3,⚠️ À réactiver
15353.0,3,7,2377.03,5,4,5,14,🏆 VIP
15354.0,234,7,-94.8,1,4,1,6,⚠️ À réactiver
15356.0,4,4,698.45,5,4,3,12,⭐ Fidèle
15357.0,318,1,-36.75,1,1,1,3,⚠️ À réactiver
15358.0,1,28,8602.55,5,5,5,15,🏆 VIP
15359.0,190,9,162.6,1,5,1,7,🔄 Moyen
15361.0,162,3,270.15,2,3,2,7,🔄 Moyen
15362.0,84,2,613.08,2,2,3,7,🔄 Moyen
15363.0,8,2,678.11,5,2,3,10,⭐ Fidèle
15365.0,39,6,2242.81,3,4,5,12,⭐ Fidèle
15366.0,45,5,1786.57,3,4,4,11,⭐ Fidèle
15367.0,54,8,3138.04,3,5,5,13,🏆 VIP
15368.0,30,1,275.8,4,1,2,7,🔄 Moyen
15369.0,10,12,3305.88,5,5,5,15,🏆 VIP
15370.0,46,1,1352.96,3,1,4,8,🔄 Moyen
15371.0,298,1,59.4,1,1,1,3,⚠️ À réactiver
15372.0,86,9,3947.02,2,5,5,12,⭐ Fidèle
15373.0,7,6,1005.48,5,4,4,13,🏆 VIP
15374.0,260,1,139.32,1,1,1,3,⚠️ À réactiver
15375.0,326,1,60.96,1,1,1,3,⚠️ À réactiver
15377.0,18,5,1179.95,4,4,4,12,⭐ Fidèle
15378.0,98,2,246.5,2,2,2,6,⚠️ À réactiver
15379.0,36,1,1174.55,3,1,4,8,🔄 Moyen
15380.0,1,8,1739.84,5,5,4,14,🏆 VIP
15381.0,59,4,1290.77,3,4,4,11,⭐ Fidèle
15382.0,10,12,7718.64,5,5,5,15,🏆 VIP
15383.0,318,1,-10.5,1,1,1,3,⚠️ À réactiver
15384.0,8,3,1378.73,5,3,4,12,⭐ Fidèle
15385.0,28,2,625.2,4,2,3,9,🔄 Moyen
15387.0,128,1,468.65,2,1,2,5,⚠️ À réactiver
15389.0,36,4,2233.8,3,4,5,12,⭐ Fidèle
15390.0,32,2,1216.66,4,2,4,10,⭐ Fidèle
15391.0,206,2,282.92,1,2,2,5,⚠️ À réactiver
15392.0,10,3,1376.09,5,3,4,12,⭐ Fidèle
15393.0,203,3,659.48,1,3,3,7,🔄 Moyen
15394.0,31,9,3067.86,4,5,5,14,🏆 VIP
15396.0,219,1,508.2,1,1,3,5,⚠️ À réactiver
15400.0,56,3,586.1,3,3,3,9,🔄 Moyen
15401.0,88,2,216.95,2,2,1,5,⚠️ À réactiver
15402.0,23,5,1189.87,4,4,4,12,⭐ Fidèle
15403.0,127,2,170.88,2,2,1,5,⚠️ À réactiver
15404.0,11,1,257.06,5,1,2,8,🔄 Moyen
15405.0,212,1,310.74,1,1,2,4,⚠️ À réactiver
15406.0,89,2,465.16,2,2,2,6,⚠️ À réactiver
15409.0,337,2,117.2,1,2,1,4,⚠️ À réactiver
15410.0,204,2,1234.88,1,2,4,7,🔄 Moyen
15413.0,66,7,-2531.3799999999997,3,4,1,8,🔄 Moyen
15416.0,114,4,580.28,2,4,3,9,🔄 Moyen
15418.0,61,2,452.32,3,2,2,7,🔄 Moyen
15420.0,70,6,743.0,3,4,3,10,⭐ Fidèle
15421.0,21,6,2854.98,4,4,5,13,🏆 VIP
15422.0,15,6,1517.32,5,4,4,13,🏆 VIP
15423.0,217,3,175.64000000000001,1,3,1,5,⚠️ À réactiver
15424.0,99,1,214.44,2,1,1,4,⚠️ À réactiver
15425.0,36,4,1944.57,3,4,4,11,⭐ Fidèle
15426.0,4,6,1163.05,5,4,4,13,🏆 VIP
15428.0,23,3,668.97,4,3,3,10,⭐ Fidèle
15430.0,103,3,903.75,2,3,3,8,🔄 Moyen
15431.0,138,1,153.24,2,1,1,4,⚠️ À réactiver
15432.0,163,3,130.07,2,3,1,6,⚠️ À réactiver
15434.0,10,7,1519.6299999999999,5,4,4,13,🏆 VIP
15437.0,276,1,193.29,1,1,1,3,⚠️ À réactiver
15439.0,40,4,1269.05,3,4,4,11,⭐ Fidèle
15441.0,32,3,1254.21,4,3,4,11,⭐ Fidèle
15443.0,110,8,1903.98,2,5,4,11,⭐ Fidèle
15445.0,226,1,171.0,1,1,1,3,⚠️ À réactiver
15446.0,12,5,398.85,5,4,2,11,⭐ Fidèle
15447.0,163,5,329.76,2,4,2,8,🔄 Moyen
15448.0,310,1,294.17,1,1,2,4,⚠️ À réactiver
15451.0,70,2,233.21,3,2,2,7,🔄 Moyen
15452.0,26,3,1260.38,4,3,4,11,⭐ Fidèle
15454.0,254,1,128.59,1,1,1,3,⚠️ À réactiver
15455.0,233,1,38.25,1,1,1,3,⚠️ À réactiver
15456.0,39,7,1672.05,3,4,4,11,⭐ Fidèle
15458.0,38,1,208.8,3,1,1,5,⚠️ À réactiver
15459.0,53,2,202.82999999999998,3,2,1,6,⚠️ À réactiver
15461.0,96,3,391.29999999999995,2,3,2,7,🔄 Moyen
15462.0,81,1,502.45,2,1,3,6,⚠️ À réactiver
15465.0,5,16,5281.13,5,5,5,15,🏆 VIP
15466.0,25,3,1236.48,4,3,4,11,⭐ Fidèle
15468.0,21,2,949.02,4,2,4,10,⭐ Fidèle
15469.0,63,2,329.9,3,2,2,7,🔄 Moyen
15470.0,211,1,63.419999999999995,1,1,1,3,⚠️ À réactiver
15471.0,16,2,847.0799999999999,4,2,3,9,🔄 Moyen
15473.0,80,1,274.8,2,1,2,5,⚠️ À réactiver
15474.0,231,1,163.1,1,1,1,3,⚠️ À réactiver
15476.0,16,5,2180.2799999999997,4,4,5,13,🏆 VIP
15477.0,285,1,368.4,1,1,2,4,⚠️ À réactiver
15478.0,211,1,583.56,1,1,3,5,⚠️ À réactiver
15479.0,369,1,147.4,1,1,1,3,⚠️ À réactiver
15480.0,101,6,2686.75,2,4,5,11,⭐ Fidèle
15481.0,37,1,1993.34,3,1,4,8,🔄 Moyen
15482.0,22,8,1539.11,4,5,4,13,🏆 VIP
15483.0,21,6,628.39,4,4,3,11,⭐ Fidèle
15484.0,176,2,1061.69,2,2,4,8,🔄 Moyen
15485.0,9,6,3049.51,5,4,5,14,🏆 VIP
15486.0,163,1,102.0,2,1,1,4,⚠️ À réactiver
15487.0,315,1,231.32,1,1,2,4,⚠️ À réactiver
15488.0,92,4,340.6,2,4,2,8,🔄 Moyen
15489.0,36,8,1237.33,3,5,4,12,⭐ Fidèle
15490.0,66,2,188.1,3,2,1,6,⚠️ À réactiver
15493.0,25,4,2313.18,4,4,5,13,🏆 VIP
15494.0,114,4,2471.72,2,4,5,11,⭐ Fidèle
15495.0,15,1,246.5,5,1,2,8,🔄 Moyen
15496.0,267,1,146.14,1,1,1,3,⚠️ À réactiver
15497.0,10,8,7383.76,5,5,5,15,🏆 VIP
15498.0,2,23,11464.35,5,5,5,15,🏆 VIP
15499.0,359,1,161.6,1,1,1,3,⚠️ À réactiver
15501.0,40,2,402.5,3,2,2,7,🔄 Moyen
15502.0,4,10,3132.0699999999997,5,5,5,15,🏆 VIP
15503.0,362,1,120.06,1,1,1,3,⚠️ À réactiver
15504.0,156,4,361.07,2,4,2,8,🔄 Moyen
15506.0,17,3,1060.77,4,3,4,11,⭐ Fidèle
15509.0,16,1,166.51,4,1,1,6,⚠️ À réactiver
15512.0,26,2,210.57999999999998,4,2,1,7,🔄 Moyen
15513.0,1,21,12744.37,5,5,5,15,🏆 VIP
15514.0,15,7,2459.09,5,4,5,14,🏆 VIP
15515.0,23,1,171.81,4,1,1,6,⚠️ À réactiver
15518.0,15,10,2191.89,5,5,5,15,🏆 VIP
15519.0,19,2,344.61,4,2,2,8,🔄 Moyen
15521.0,36,11,4099.79,3,5,5,13,🏆 VIP
15523.0,24,17,16808.03,4,5,5,14,🏆 VIP
15524.0,242,1,151.4,1,1,1,3,⚠️ À réactiver
15525.0,9,2,469.78,5,2,2,9,🔄 Moyen
15527.0,30,21,2692.96,4,5,5,14,🏆 VIP
15529.0,2,2,1116.72,5,2,4,11,⭐ Fidèle
15530.0,148,1,311.37,2,1,2,5,⚠️ À réactiver
15532.0,12,6,2190.97,5,4,5,14,🏆 VIP
15534.0,361,1,162.25,1,1,1,3,⚠️ À réactiver
15535.0,1,4,525.92,5,4,3,12,⭐ Fidèle
15536.0,45,1,259.09,3,1,2,6,⚠️ À réactiver
15538.0,173,11,3027.15,2,5,5,12,⭐ Fidèle
15540.0,11,1,247.38,5,1,2,8,🔄 Moyen
15542.0,148,4,895.9,2,4,3,9,🔄 Moyen
15543.0,95,1,114.98,2,1,1,4,⚠️ À réactiver
15544.0,8,16,4591.61,5,5,5,15,🏆 VIP
15545.0,7,1,135.33,5,1,1,7,🔄 Moyen
15546.0,242,3,539.5500000000001,1,3,3,7,🔄 Moyen
15547.0,12,14,5186.05,5,5,5,15,🏆 VIP
15548.0,231,1,158.09,1,1,1,3,⚠️ À réactiver
15549.0,57,5,652.7,3,4,3,10,⭐ Fidèle
15550.0,14,10,1419.97,5,5,4,14,🏆 VIP
15551.0,30,8,1223.22,4,5,4,13,🏆 VIP
15552.0,259,1,162.4,1,1,1,3,⚠️ À réactiver
15555.0,1,28,6985.88,5,5,5,15,🏆 VIP
15558.0,275,2,143.32999999999998,1,2,1,4,⚠️ À réactiver
15559.0,204,1,1109.4,1,1,4,6,⚠️ À réactiver
15560.0,33,2,153.52,4,2,1,7,🔄 Moyen
15561.0,19,4,1133.8,4,4,4,12,⭐ Fidèle
15562.0,60,2,538.83,3,2,3,8,🔄 Moyen
15563.0,141,4,1461.52,2,4,4,10,⭐ Fidèle
15564.0,99,2,70.74000000000001,2,2,1,5,⚠️ À réactiver
15566.0,28,2,227.87,4,2,1,7,🔄 Moyen
15569.0,26,5,2210.64,4,4,5,13,🏆 VIP
15570.0,5,15,5137.0199999999995,5,5,5,15,🏆 VIP
15571.0,22,10,3401.2,4,5,5,14,🏆 VIP
15572.0,16,3,1515.81,4,3,4,11,⭐ Fidèle
15573.0,254,3,599.73,1,3,3,7,🔄 Moyen
15574.0,8,4,774.45,5,4,3,12,⭐ Fidèle
15575.0,255,1,30.1,1,1,1,3,⚠️ À réactiver
15577.0,359,2,139.1,1,2,1,4,⚠️ À réactiver
15579.0,19,5,918.65,4,4,3,11,⭐ Fidèle
15580.0,12,14,1221.95,5,5,4,14,🏆 VIP
15581.0,2,30,2367.81,5,5,5,15,🏆 VIP
15583.0,12,1,107.86,5,1,1,7,🔄 Moyen
15584.0,35,2,552.39,4,2,3,9,🔄 Moyen
15586.0,227,4,1128.66,1,4,4,9,🔄 Moyen
15587.0,28,3,608.4,4,3,3,10,⭐ Fidèle
15588.0,313,1,579.6,1,1,3,5,⚠️ À réactiver
15590.0,18,5,1496.6,4,4,4,12,⭐ Fidèle
15591.0,218,3,217.9,1,3,1,5,⚠️ À réactiver
15595.0,123,1,357.59999999999997,2,1,2,5,⚠️ À réactiver
15596.0,1,8,1680.25,5,5,4,14,🏆 VIP
15597.0,211,1,238.8,1,1,2,4,⚠️ À réactiver
15598.0,63,1,307.34,3,1,2,6,⚠️ À réactiver
15599.0,81,1,488.32,2,1,3,6,⚠️ À réactiver
15600.0,64,5,1178.71,3,4,4,11,⭐ Fidèle
15601.0,8,19,8173.86,5,5,5,15,🏆 VIP
15602.0,4,11,1892.34,5,5,4,14,🏆 VIP
15603.0,269,2,26.25,1,2,1,4,⚠️ À réactiver
15605.0,9,6,735.17,5,4,3,12,⭐ Fidèle
15606.0,26,8,2310.83,4,5,5,14,🏆 VIP
15607.0,179,12,1473.81,1,5,4,10,⭐ Fidèle
15608.0,51,1,692.3,3,1,3,7,🔄 Moyen
15611.0,10,17,1289.98,5,5,4,14,🏆 VIP
15613.0,246,1,433.71999999999997,1,1,2,4,⚠️ À réactiver
15614.0,64,7,3008.86,3,4,5,12,⭐ Fidèle
15615.0,26,27,10922.03,4,5,5,14,🏆 VIP
15616.0,74,1,317.11,2,1,2,5,⚠️ À réactiver
15617.0,32,3,828.55,4,3,3,10,⭐ Fidèle
15620.0,36,2,385.53,3,2,2,7,🔄 Moyen
15622.0,60,14,4093.55,3,5,5,13,🏆 VIP
15623.0,29,7,2136.02,4,4,5,13,🏆 VIP
15625.0,12,6,1698.69,5,4,4,13,🏆 VIP
15626.0,45,2,373.57,3,2,2,7,🔄 Moyen
15627.0,93,2,566.9,2,2,3,7,🔄 Moyen
15628.0,2,12,2737.72,5,5,5,15,🏆 VIP
15629.0,86,4,2240.9,2,4,5,11,⭐ Fidèle
15630.0,280,1,295.05,1,1,2,4,⚠️ À réactiver
15631.0,278,1,596.67,1,1,3,5,⚠️ À réactiver
15633.0,145,18,4173.41,2,5,5,12,⭐ Fidèle
15634.0,19,1,311.1,4,1,2,7,🔄 Moyen
15635.0,31,1,100.35,4,1,1,6,⚠️ À réactiver
15636.0,73,2,719.82,2,2,3,7,🔄 Moyen
15637.0,49,4,574.23,3,4,3,10,⭐ Fidèle
15638.0,14,8,2231.2,5,5,5,15,🏆 VIP
15639.0,85,4,603.01,2,4,3,9,🔄 Moyen
15640.0,8,18,11402.07,5,5,5,15,🏆 VIP
15641.0,32,8,3458.35,4,5,5,14,🏆 VIP
15642.0,365,1,105.77999999999999,1,1,1,3,⚠️ À réactiver
15645.0,38,3,430.56,3,3,2,8,🔄 Moyen
15646.0,8,3,526.97,5,3,3,11,⭐ Fidèle
15647.0,51,1,169.0,3,1,1,5,⚠️ À réactiver
15649.0,3,3,1354.35,5,3,4,12,⭐ Fidèle
15650.0,151,3,539.03,2,3,3,8,🔄 Moyen
15651.0,56,2,612.76,3,2,3,8,🔄 Moyen
15652.0,23,5,1074.1,4,4,4,12,⭐ Fidèle
15658.0,8,6,1311.44,5,4,4,13,🏆 VIP
15659.0,22,2,226.04,4,2,1,7,🔄 Moyen
15660.0,1,7,1212.13,5,4,4,13,🏆 VIP
15661.0,15,6,906.15,5,4,3,12,⭐ Fidèle
15662.0,297,2,283.73,1,2,2,5,⚠️ À réactiver
15664.0,64,5,853.72,3,4,3,10,⭐ Fidèle
15665.0,47,3,1773.11,3,3,4,10,⭐ Fidèle
15666.0,108,2,632.9399999999999,2,2,3,7,🔄 Moyen
15670.0,183,2,142.15,1,2,1,4,⚠️ À réactiver
15672.0,361,1,45.3,1,1,1,3,⚠️ À réactiver
15673.0,87,6,3528.82,2,4,5,11,⭐ Fidèle
15674.0,53,10,4473.83,3,5,5,13,🏆 VIP
15675.0,40,1,218.35,3,1,1,5,⚠️ À réactiver
15677.0,57,2,648.4,3,2,3,8,🔄 Moyen
15678.0,31,2,1541.19,4,2,4,10,⭐ Fidèle
15680.0,2,10,3130.8,5,5,5,15,🏆 VIP
15681.0,15,10,1533.84,5,5,4,14,🏆 VIP
15682.0,235,3,316.99,1,3,2,6,⚠️ À réactiver
15683.0,109,1,330.79,2,1,2,5,⚠️ À réactiver
15684.0,183,6,147.79999999999998,1,4,1,6,⚠️ À réactiver
15685.0,86,1,55.980000000000004,2,1,1,4,⚠️ À réactiver
15686.0,56,1,90.0,3,1,1,5,⚠️ À réactiver
15688.0,54,1,190.57,3,1,1,5,⚠️ À réactiver
15689.0,253,1,266.93,1,1,2,4,⚠️ À réactiver
15691.0,30,4,375.0,4,4,2,10,⭐ Fidèle
15693.0,295,1,37.5,1,1,1,3,⚠️ À réactiver
15694.0,1,16,4142.86,5,5,5,15,🏆 VIP
15695.0,233,2,721.06,1,2,3,6,⚠️ À réactiver
15696.0,57,9,1113.01,3,5,4,12,⭐ Fidèle
15697.0,325,1,246.75,1,1,2,4,⚠️ À réactiver
15698.0,260,1,46.2,1,1,1,3,⚠️ À réactiver
15702.0,112,2,140.39,2,2,1,5,⚠️ À réactiver
15704.0,129,4,1450.56,2,4,4,10,⭐ Fidèle
15708.0,5,5,994.26,5,4,4,13,🏆 VIP
15709.0,225,1,194.6,1,1,1,3,⚠️ À réactiver
15710.0,53,1,898.87,3,1,3,7,🔄 Moyen
15711.0,192,2,420.25,1,2,2,5,⚠️ À réactiver
15712.0,15,8,2395.1,5,5,5,15,🏆 VIP
15713.0,2,4,639.24,5,4,3,12,⭐ Fidèle
15714.0,89,3,453.93,2,3,2,7,🔄 Moyen
15715.0,191,5,658.02,1,4,3,8,🔄 Moyen
15716.0,5,8,1938.0,5,5,4,14,🏆 VIP
15717.0,57,4,456.7,3,4,2,9,🔄 Moyen
15718.0,176,1,293.79,2,1,2,5,⚠️ À réactiver
15719.0,17,25,5090.4,4,5,5,14,🏆 VIP
15720.0,186,1,143.19,1,1,1,3,⚠️ À réactiver
15722.0,81,9,2938.84,2,5,5,12,⭐ Fidèle
15723.0,47,3,744.55,3,3,3,9,🔄 Moyen
15724.0,29,2,87.5,4,2,1,7,🔄 Moyen
15726.0,26,1,321.91,4,1,2,7,🔄 Moyen
15727.0,23,8,4266.55,4,5,5,14,🏆 VIP
15728.0,15,2,544.6,5,2,3,10,⭐ Fidèle
15729.0,29,3,92.7,4,3,1,8,🔄 Moyen
15730.0,15,3,599.8,5,3,3,11,⭐ Fidèle
15731.0,189,1,125.3,1,1,1,3,⚠️ À réactiver
15732.0,8,11,1343.4,5,5,4,14,🏆 VIP
15734.0,72,2,923.85,2,2,3,7,🔄 Moyen
15735.0,57,1,327.68,3,1,2,6,⚠️ À réactiver
15736.0,66,3,1717.27,3,3,4,10,⭐ Fidèle
15738.0,1,28,8553.35,5,5,5,15,🏆 VIP
15741.0,94,2,208.62,2,2,1,5,⚠️ À réactiver
15742.0,255,1,156.87,1,1,1,3,⚠️ À réactiver
15747.0,11,7,1586.62,5,4,4,13,🏆 VIP
15748.0,85,2,465.45,2,2,2,6,⚠️ À réactiver
15750.0,1,18,4241.32,5,5,5,15,🏆 VIP
15751.0,96,14,1318.84,2,5,4,11,⭐ Fidèle
15752.0,8,3,1570.16,5,3,4,12,⭐ Fidèle
15754.0,129,8,2546.19,2,5,5,12,⭐ Fidèle
15755.0,15,12,3618.07,5,5,5,15,🏆 VIP
15757.0,22,4,2225.94,4,4,5,13,🏆 VIP
15759.0,84,7,557.9399999999999,2,4,3,9,🔄 Moyen
15760.0,266,5,-5795.87,1,4,1,6,⚠️ À réactiver
15761.0,78,1,143.05,2,1,1,4,⚠️ À réactiver
15764.0,70,4,1207.81,3,4,4,11,⭐ Fidèle
15765.0,302,1,370.63,1,1,2,4,⚠️ À réactiver
15766.0,80,3,484.6,2,3,3,8,🔄 Moyen
15767.0,277,2,-242.7,1,2,1,4,⚠️ À réactiver
15768.0,112,32,14977.63,2,5,5,12,⭐ Fidèle
15769.0,7,23,32445.66,5,5,5,15,🏆 VIP
15770.0,248,1,321.45,1,1,2,4,⚠️ À réactiver
15771.0,240,3,1006.54,1,3,4,8,🔄 Moyen
15772.0,54,1,280.88,3,1,2,6,⚠️ À réactiver
15773.0,45,1,138.84,3,1,1,5,⚠️ À réactiver
15774.0,45,6,1053.4,3,4,4,11,⭐ Fidèle
15775.0,267,1,45.599999999999994,1,1,1,3,⚠️ À réactiver
15777.0,32,4,710.55,4,4,3,11,⭐ Fidèle
15778.0,67,1,307.95,3,1,2,6,⚠️ À réactiver
15779.0,99,2,124.08,2,2,1,5,⚠️ À réactiver
15782.0,66,2,1391.71,3,2,4,9,🔄 Moyen
15784.0,103,2,848.33,2,2,3,7,🔄 Moyen
15785.0,10,18,3521.58,5,5,5,15,🏆 VIP
15786.0,46,4,3558.65,3,4,5,12,⭐ Fidèle
15788.0,136,2,215.53,2,2,1,5,⚠️ À réactiver
15789.0,67,6,1580.71,3,4,4,11,⭐ Fidèle
15791.0,142,6,1937.35,2,4,4,10,⭐ Fidèle
15792.0,35,2,933.84,4,2,3,9,🔄 Moyen
15793.0,14,5,1433.96,5,4,4,13,🏆 VIP
15794.0,372,2,777.0,1,2,3,6,⚠️ À réactiver
15795.0,66,7,1369.86,3,4,4,11,⭐ Fidèle
15796.0,10,12,2353.34,5,5,5,15,🏆 VIP
15797.0,217,2,613.6800000000001,1,2,3,6,⚠️ À réactiver
15798.0,128,3,1535.37,2,3,4,9,🔄 Moyen
15799.0,54,1,540.15,3,1,3,7,🔄 Moyen
15800.0,89,5,543.5,2,4,3,9,🔄 Moyen
15803.0,81,3,1513.84,2,3,4,9,🔄 Moyen
15805.0,21,20,4256.75,4,5,5,14,🏆 VIP
15807.0,44,3,903.67,3,3,3,9,🔄 Moyen
15808.0,5,20,14524.06,5,5,5,15,🏆 VIP
15809.0,91,3,463.67,2,3,2,7,🔄 Moyen
15810.0,22,6,1579.37,4,4,4,12,⭐ Fidèle
15811.0,1,2,1671.9,5,2,4,11,⭐ Fidèle
15812.0,71,8,3385.03,2,5,5,12,⭐ Fidèle
15814.0,29,2,689.11,4,2,3,9,🔄 Moyen
15816.0,178,3,93.3,1,3,1,5,⚠️ À réactiver
15817.0,56,3,2766.4,3,3,5,11,⭐ Fidèle
15818.0,224,1,340.5,1,1,2,4,⚠️ À réactiver
15819.0,67,7,2005.83,3,4,4,11,⭐ Fidèle
15822.0,129,6,892.44,2,4,3,9,🔄 Moyen
15823.0,8,5,3874.62,5,4,5,14,🏆 VIP
15824.0,89,2,890.94,2,2,3,7,🔄 Moyen
15826.0,199,2,933.77,1,2,3,6,⚠️ À réactiver
15827.0,8,24,1789.48,5,5,4,14,🏆 VIP
15828.0,11,1,1108.82,5,1,4,10,⭐ Fidèle
15833.0,373,1,80.4,1,1,1,3,⚠️ À réactiver
15834.0,8,4,1515.39,5,4,4,13,🏆 VIP
15837.0,121,1,385.03,2,1,2,5,⚠️ À réactiver
15838.0,3,19,40053.35,5,5,5,15,🏆 VIP
15841.0,22,6,1507.4,4,4,4,12,⭐ Fidèle
15842.0,24,3,528.75,4,3,3,10,⭐ Fidèle
15845.0,172,4,622.78,2,4,3,9,🔄 Moyen
15846.0,21,1,107.01,4,1,1,6,⚠️ À réactiver
15847.0,64,3,433.3,3,3,2,8,🔄 Moyen
15848.0,257,1,139.94,1,1,1,3,⚠️ À réactiver
15849.0,232,1,-5876.34,1,1,1,3,⚠️ À réactiver
15850.0,12,4,819.87,5,4,3,12,⭐ Fidèle
15851.0,162,1,109.73,2,1,1,4,⚠️ À réactiver
15852.0,162,1,96.55,2,1,1,4,⚠️ À réactiver
15854.0,12,9,2609.16,5,5,5,15,🏆 VIP
15855.0,112,1,340.48,2,1,2,5,⚠️ À réactiver
15856.0,1,28,17643.77,5,5,5,15,🏆 VIP
15857.0,66,1,273.48,3,1,2,6,⚠️ À réactiver
15858.0,3,11,2479.02,5,5,5,15,🏆 VIP
15859.0,68,1,438.46,3,1,2,6,⚠️ À réactiver
15860.0,4,10,1528.0,5,5,4,14,🏆 VIP
15861.0,92,6,1217.63,2,4,4,10,⭐ Fidèle
15862.0,9,10,2095.41,5,5,5,15,🏆 VIP
15863.0,253,3,289.86,1,3,2,6,⚠️ À réactiver
15864.0,17,1,244.44,4,1,2,7,🔄 Moyen
15865.0,49,2,1353.79,3,2,4,9,🔄 Moyen
15867.0,5,20,5177.06,5,5,5,15,🏆 VIP
15868.0,219,1,94.53,1,1,1,3,⚠️ À réactiver
15869.0,262,1,174.01999999999998,1,1,1,3,⚠️ À réactiver
15870.0,32,3,508.52000000000004,4,3,3,10,⭐ Fidèle
15871.0,73,1,33.099999999999994,2,1,1,4,⚠️ À réactiver
15872.0,14,2,434.75,5,2,2,9,🔄 Moyen
15873.0,128,5,138.23999999999998,2,4,1,7,🔄 Moyen
15874.0,23,16,6804.33,4,5,5,14,🏆 VIP
15875.0,282,1,111.72,1,1,1,3,⚠️ À réactiver
15876.0,45,2,1449.14,3,2,4,9,🔄 Moyen
15878.0,197,2,330.77,1,2,2,5,⚠️ À réactiver
15879.0,40,4,1157.3,3,4,4,11,⭐ Fidèle
15880.0,5,2,313.28,5,2,2,9,🔄 Moyen
15882.0,4,8,953.55,5,5,4,14,🏆 VIP
15884.0,68,3,243.75,3,3,2,8,🔄 Moyen
15885.0,19,17,1358.22,4,5,4,13,🏆 VIP
15886.0,52,3,871.78,3,3,3,9,🔄 Moyen
15887.0,42,3,1027.15,3,3,4,10,⭐ Fidèle
15888.0,36,2,260.85,3,2,2,7,🔄 Moyen
15889.0,5,8,1348.96,5,5,4,14,🏆 VIP
15890.0,30,5,535.65,4,4,3,11,⭐ Fidèle
15892.0,305,1,128.2,1,1,1,3,⚠️ À réactiver
15893.0,117,1,305.28,2,1,2,5,⚠️ À réactiver
15894.0,5,1,156.74,5,1,1,7,🔄 Moyen
15896.0,260,1,-1899.67,1,1,1,3,⚠️ À réactiver
15898.0,3,25,4149.68,5,5,5,15,🏆 VIP
15899.0,4,1,56.25,5,1,1,7,🔄 Moyen
15900.0,49,4,539.39,3,4,3,10,⭐ Fidèle
15901.0,87,6,320.35,2,4,2,8,🔄 Moyen
15902.0,16,1,145.01,4,1,1,6,⚠️ À réactiver
15903.0,14,7,3733.48,5,4,5,14,🏆 VIP
15905.0,179,1,114.69,1,1,1,3,⚠️ À réactiver
15906.0,10,4,946.1,5,4,4,13,🏆 VIP
15908.0,126,2,764.57,2,2,3,7,🔄 Moyen
15910.0,36,7,1449.6200000000001,3,4,4,11,⭐ Fidèle
15911.0,84,10,1401.55,2,5,4,11,⭐ Fidèle
15912.0,72,7,810.08,2,4,3,9,🔄 Moyen
15913.0,170,1,6.3,2,1,1,4,⚠️ À réactiver
15914.0,14,2,205.99,5,2,1,8,🔄 Moyen
15915.0,37,1,429.21,3,1,2,6,⚠️ À réactiver
15916.0,2,10,1786.43,5,5,4,14,🏆 VIP
15917.0,242,4,437.53,1,4,2,7,🔄 Moyen
15918.0,267,1,248.65,1,1,2,4,⚠️ À réactiver
15919.0,4,1,270.72,5,1,2,8,🔄 Moyen
15920.0,60,5,404.14,3,4,2,9,🔄 Moyen
15921.0,32,3,466.08,4,3,2,9,🔄 Moyen
15922.0,8,2,363.6,5,2,2,9,🔄 Moyen
15923.0,8,1,127.08,5,1,1,7,🔄 Moyen
15924.0,367,1,102.82,1,1,1,3,⚠️ À réactiver
15926.0,178,1,134.44,1,1,1,3,⚠️ À réactiver
15927.0,283,1,123.39,1,1,1,3,⚠️ À réactiver
15928.0,292,1,293.53,1,1,2,4,⚠️ À réactiver
15929.0,280,1,594.0,1,1,3,5,⚠️ À réactiver
15931.0,64,1,239.9,3,1,2,6,⚠️ À réactiver
15934.0,53,2,2190.66,3,2,5,10,⭐ Fidèle
15935.0,367,1,-308.82,1,1,1,3,⚠️ À réactiver
15936.0,15,2,282.79,5,2,2,9,🔄 Moyen
15938.0,92,4,330.23,2,4,2,8,🔄 Moyen
15939.0,10,1,2945.38,5,1,5,11,⭐ Fidèle
15940.0,45,1,-31.8,3,1,1,5,⚠️ À réactiver
15941.0,149,2,230.6,2,2,1,5,⚠️ À réactiver
15943.0,285,2,271.28999999999996,1,2,2,5,⚠️ À réactiver
15944.0,29,3,1839.1399999999999,4,3,4,11,⭐ Fidèle
15945.0,1,4,646.27,5,4,3,12,⭐ Fidèle
15946.0,138,3,2304.18,2,3,5,10,⭐ Fidèle
15948.0,60,1,553.85,3,1,3,7,🔄 Moyen
15950.0,11,8,5233.25,5,5,5,15,🏆 VIP
15951.0,17,1,304.95,4,1,2,7,🔄 Moyen
15953.0,5,12,1890.17,5,5,4,14,🏆 VIP
15954.0,225,1,190.75,1,1,1,3,⚠️ À réactiver
15955.0,8,10,4232.8,5,5,5,15,🏆 VIP
15956.0,187,2,617.6,1,2,3,6,⚠️ À réactiver
15957.0,56,2,501.21,3,2,3,8,🔄 Moyen
15958.0,39,3,388.64,3,3,2,8,🔄 Moyen
15959.0,318,3,579.49,1,3,3,7,🔄 Moyen
15960.0,10,5,394.0,5,4,2,11,⭐ Fidèle
15961.0,15,1,451.28999999999996,5,1,2,8,🔄 Moyen
